,Date,Year,Month,Day
3347,2010-01-03,2010,01,03
3348,2010-01-07,2010,01,07
3349,2010-01-08,2010,01,08
3350,2010-01-11,2010,01,11
3351,2010-01-12,2010,01,12
3352,2010-01-14,2010,01,14
3353,2010-01-18,2010,01,18
3354,2010-01-19,2010,01,19
3355,2010-01-20,2010,01,20
3356,2010-02-12,2010,02,12
3357,2010-02-17,2010,02,17
3358,2010-02-21,2010,02,21
3359,2010-02-22,2010,02,22
3360,2010-03-08,2010,03,08
3361,2010-03-11,2010,03,11
3362,2010-03-14,2010,03,14
3363,2010-09-23,2010,09,23
3364,2010-10-09,2010,10,09
3365,2010-10-15,2010,10,15
3366,2010-10-29,2010,10,29
3367,2010-11-05,2010,11,05
3368,2010-11-08,2010,11,08
3369,2010-11-12,2010,11,12
3370,2010-11-16,2010,11,16
3371,2010-11-22,2010,11,22
3372,2010-11-26,2010,11,26
3373,2010-11-27,2010,11,27
3374,2010-11-29,2010,11,29
3375,2010-11-30,2010,11,30
3376,2010-12-01,2010,12,01
3377,2010-12-03,2010,12,03
3378,2010-12-11,2010,12,11
3379,2010-12-14,2010,12,14
3380,2010-12-15,2010,12,15
3381,2010-12-17,2010,12,17
3382,2010-12-21,2010,12,21
3383,2010-12-23,2010,12,23
3384,2010-12-24,2010,12,24
3385,2011-01-05,2011,01,05
3386,2011-01-06,2011,01,06
3387,2011-01-09,2011,01,09
3388,2011-01-14,2011,01,14
3389,2011-01-20,2011,01,20
3390,2011-01-21,2011,01,21
3391,2011-01-22,2011,01,22
3392,2011-01-26,2011,01,26
3393,2011-01-29,2011,01,29
3394,2011-02-15,2011,02,15
3395,2011-02-17,2011,02,17
3396,2011-02-18,2011,02,18
3397,2011-02-28,2011,02,28
3398,2011-03-04,2011,03,04
3399,2011-03-07,2011,03,07
3400,2011-03-16,2011,03,16
3401,2011-03-18,2011,03,18
3402,2011-03-25,2011,03,25
3403,2011-03-30,2011,03,30
3404,2011-09-21,2011,09,21
3405,2011-09-26,2011,09,26
3406,2011-09-28,2011,09,28
3407,2011-10-26,2011,10,26
3408,2011-10-29,2011,10,29
3409,2011-11-09,2011,11,09
3410,2011-11-16,2011,11,16
3411,2011-11-21,2011,11,21
3412,2011-11-23,2011,11,23
3413,2011-12-03,2011,12,03
3414,2011-12-09,2011,12,09
3415,2011-12-10,2011,12,10
3416,2011-12-13,2011,12,13
3417,2011-12-20,2011,12,20
3418,2011-12-27,2011,12,27
3419,2012-01-01,2012,01,01
3420,2012-01-07,2012,01,07
3421,2012-01-14,2012,01,14
3422,2012-01-19,2012,01,19
3423,2012-01-23,2012,01,23
3424,2012-02-03,2012,02,03
3425,2012-02-04,2012,02,04
3426,2012-02-11,2012,02,11
3427,2012-02-13,2012,02,13
3428,2012-03-03,2012,03,03
3429,2012-03-18,2012,03,18
3430,2012-08-04,2012,08,04
3431,2012-09-21,2012,09,21
3432,2012-10-13,2012,10,13
3433,2012-11-09,2012,11,09
3434,2012-11-11,2012,11,11
3435,2012-11-13,2012,11,13
3436,2012-11-21,2012,11,21
3437,2012-11-24,2012,11,24
3438,2012-11-25,2012,11,25
3439,2012-11-26,2012,11,26
3440,2012-11-29,2012,11,29
3441,2012-12-05,2012,12,05
3442,2012-12-06,2012,12,06
3443,2012-12-19,2012,12,19
3444,2012-12-21,2012,12,21
3445,2012-12-30,2012,12,30
3446,2013-01-18,2013,01,18
3447,2013-01-22,2013,01,22
3448,2013-01-27,2013,01,27
3449,2013-01-29,2013,01,29
3450,2013-02-01,2013,02,01
3451,2013-02-02,2013,02,02
3452,2013-02-08,2013,02,08
3453,2013-03-09,2013,03,09
3454,2013-03-18,2013,03,18
3455,2013-03-28,2013,03,28
3456,2013-08-23,2013,08,23
3457,2013-08-31,2013,08,31
3458,2013-10-23,2013,10,23
3459,2013-11-08,2013,11,08
3460,2013-11-13,2013,11,13
3461,2013-11-22,2013,11,22
3462,2013-11-24,2013,11,24
3463,2013-11-25,2013,11,25
3464,2013-11-29,2013,11,29
3465,2013-11-30,2013,11,30
3466,2013-12-04,2013,12,04
3467,2013-12-05,2013,12,05
3468,2013-12-23,2013,12,23
3469,2013-12-25,2013,12,25
3470,2013-12-26,2013,12,26
3471,2013-12-27,2013,12,27
3472,2014-01-01,2014,01,01
3473,2014-01-02,2014,01,02
3474,2014-01-03,2014,01,03
3475,2014-01-06,2014,01,06
3476,2014-01-13,2014,01,13
3477,2014-01-14,2014,01,14
3478,2014-01-16,2014,01,16
3479,2014-01-25,2014,01,25
3480,2014-01-28,2014,01,28
3481,2014-02-13,2014,02,13
3482,2014-02-17,2014,02,17
3483,2014-09-01,2014,09,01
3484,2014-09-16,2014,09,16
3485,2014-10-06,2014,10,06
3486,2014-10-21,2014,10,21
3487,2014-11-04,2014,11,04
3488,2014-11-11,2014,11,11
3489,2014-11-13,2014,11,13
3490,2014-11-19,2014,11,19
3491,2014-11-20,2014,11,20
3492,2014-11-23,2014,11,23
3493,2014-11-25,2014,11,25
3494,2014-11-28,2014,11,28
3495,2014-12-03,2014,12,03
3496,2014-12-09,2014,12,09
3497,2014-12-10,2014,12,10
3498,2014-12-21,2014,12,21
3499,2014-12-22,2014,12,22
3500,2014-12-23,2014,12,23
3501,2014-12-26,2014,12,26
3502,2014-12-27,2014,12,27
3503,2014-12-29,2014,12,29
3504,2015-01-01,2015,01,01
3505,2015-01-02,2015,01,02
3506,2015-01-03,2015,01,03
3507,2015-01-05,2015,01,05
3508,2015-01-08,2015,01,08
3509,2015-01-13,2015,01,13
3510,2015-01-14,2015,01,14
3511,2015-01-15,2015,01,15
3512,2015-01-17,2015,01,17
3513,2015-01-24,2015,01,24
3514,2015-01-25,2015,01,25
3515,2015-01-31,2015,01,31
3516,2015-02-02,2015,02,02
3517,2015-02-25,2015,02,25
3518,2015-03-10,2015,03,10
3519,2015-03-11,2015,03,11
3520,2015-03-24,2015,03,24
3521,2015-09-03,2015,09,03
3522,2015-10-04,2015,10,04
3523,2015-10-23,2015,10,23
3524,2015-10-30,2015,10,30
3525,2015-11-07,2015,11,07
3526,2015-11-17,2015,11,17
3527,2015-12-03,2015,12,03
3528,2015-12-09,2015,12,09
3529,2015-12-20,2015,12,20
3530,2015-12-24,2015,12,24
3531,2015-12-26,2015,12,26
3532,2015-12-31,2015,12,31
3533,2016-01-01,2016,01,01
3534,2016-01-04,2016,01,04
3535,2016-01-06,2016,01,06
3536,2016-01-16,2016,01,16
3537,2016-01-21,2016,01,21
3538,2016-01-30,2016,01,30
3539,2016-02-09,2016,02,09
3540,2016-02-15,2016,02,15
3541,2016-02-17,2016,02,17
3542,2016-03-08,2016,03,08
3543,2016-03-19,2016,03,19
3544,2016-03-21,2016,03,21
3545,2016-03-30,2016,03,30
3546,2016-07-19,2016,07,19
3547,2016-08-07,2016,08,07
3548,2016-10-10,2016,10,10
3549,2016-10-11,2016,10,11
3550,2016-10-12,2016,10,12
3551,2016-10-29,2016,10,29
3552,2016-11-12,2016,11,12
3553,2016-11-15,2016,11,15
3554,2016-11-19,2016,11,19
3555,2016-11-21,2016,11,21
3556,2016-11-22,2016,11,22
3557,2016-11-26,2016,11,26
3558,2016-11-27,2016,11,27
3559,2016-12-15,2016,12,15
3560,2016-12-16,2016,12,16
3561,2016-12-20,2016,12,20
3562,2016-12-30,2016,12,30
3563,2017-01-02,2017,01,02
3564,2017-01-03,2017,01,03
3565,2017-01-04,2017,01,04
3566,2017-01-05,2017,01,05
3567,2017-01-06,2017,01,06
3568,2017-01-07,2017,01,07
3569,2017-01-08,2017,01,08
3570,2017-01-09,2017,01,09
3571,2017-01-11,2017,01,11
3572,2017-01-12,2017,01,12
3573,2017-01-13,2017,01,13
3574,2017-01-14,2017,01,14
3575,2017-01-15,2017,01,15
3576,2017-01-16,2017,01,16
3577,2017-01-19,2017,01,19
3578,2017-01-20,2017,01,20
3579,2017-01-21,2017,01,21
3580,2017-01-22,2017,01,22
3581,2017-01-24,2017,01,24
3582,2017-01-25,2017,01,25
3583,2017-01-26,2017,01,26
3584,2017-01-29,2017,01,29
3585,2017-01-31,2017,01,31
3586,2017-02-02,2017,02,02
3587,2017-02-03,2017,02,03
3588,2017-02-05,2017,02,05
3589,2017-02-07,2017,02,07
3590,2017-02-08,2017,02,08
3591,2017-02-09,2017,02,09
3592,2017-02-10,2017,02,10
3593,2017-02-11,2017,02,11
3594,2017-02-12,2017,02,12
3595,2017-02-13,2017,02,13
3596,2017-02-14,2017,02,14
3597,2017-02-15,2017,02,15
3598,2017-02-16,2017,02,16
3599,2017-02-17,2017,02,17
3600,2017-02-18,2017,02,18
3601,2017-02-20,2017,02,20
3602,2017-02-21,2017,02,21
3603,2017-02-22,2017,02,22
3604,2017-02-25,2017,02,25
3605,2017-02-26,2017,02,26
3606,2017-02-27,2017,02,27
3607,2017-02-28,2017,02,28
3608,2017-03-01,2017,03,01
3609,2017-03-02,2017,03,02
3610,2017-03-03,2017,03,03
3611,2017-03-05,2017,03,05
3612,2017-03-06,2017,03,06
3613,2017-03-07,2017,03,07
3614,2017-03-08,2017,03,08
3615,2017-03-09,2017,03,09
3616,2017-03-10,2017,03,10
3617,2017-03-11,2017,03,11
3618,2017-03-12,2017,03,12
3619,2017-03-13,2017,03,13
3620,2017-03-14,2017,03,14
3621,2017-03-16,2017,03,16
3622,2017-03-17,2017,03,17
3623,2017-03-18,2017,03,18
3624,2017-03-19,2017,03,19
3625,2017-03-20,2017,03,20
3626,2017-03-21,2017,03,21
3627,2017-03-22,2017,03,22
3628,2017-03-23,2017,03,23
3629,2017-03-24,2017,03,24
3630,2017-03-25,2017,03,25
3631,2017-03-26,2017,03,26
3632,2017-03-27,2017,03,27
3633,2017-03-28,2017,03,28
3634,2017-03-29,2017,03,29
3635,2017-03-30,2017,03,30
3636,2017-04-01,2017,04,01
3637,2017-04-02,2017,04,02
3638,2017-04-03,2017,04,03
3639,2017-04-04,2017,04,04
3640,2017-04-05,2017,04,05
3641,2017-04-06,2017,04,06
3642,2017-04-07,2017,04,07
3643,2017-04-08,2017,04,08
3644,2017-04-09,2017,04,09
3645,2017-04-10,2017,04,10
3646,2017-04-11,2017,04,11
3647,2017-04-12,2017,04,12
3648,2017-04-13,2017,04,13
3649,2017-04-14,2017,04,14
3650,2017-04-15,2017,04,15
3651,2017-04-16,2017,04,16
3652,2017-04-17,2017,04,17
3653,2017-04-18,2017,04,18
3654,2017-04-19,2017,04,19
3655,2017-04-20,2017,04,20
3656,2017-04-21,2017,04,21
3657,2017-04-22,2017,04,22
3658,2017-04-23,2017,04,23
3659,2017-04-24,2017,04,24
3660,2017-04-25,2017,04,25
3661,2017-04-26,2017,04,26
3662,2017-04-27,2017,04,27
3663,2017-04-28,2017,04,28
3664,2017-04-29,2017,04,29
3665,2017-04-30,2017,04,30
3666,2017-05-01,2017,05,01
3667,2017-05-02,2017,05,02
3668,2017-05-03,2017,05,03
3669,2017-05-04,2017,05,04
3670,2017-05-05,2017,05,05
3671,2017-05-06,2017,05,06
3672,2017-05-07,2017,05,07
3673,2017-05-08,2017,05,08
3674,2017-05-09,2017,05,09
3675,2017-05-10,2017,05,10
3676,2017-05-11,2017,05,11
3677,2017-05-12,2017,05,12
3678,2017-05-13,2017,05,13
3679,2017-05-14,2017,05,14
3680,2017-05-15,2017,05,15
3681,2017-05-16,2017,05,16
3682,2017-05-17,2017,05,17
3683,2017-05-18,2017,05,18
3684,2017-05-19,2017,05,19
3685,2017-05-20,2017,05,20
3686,2017-05-21,2017,05,21
3687,2017-05-22,2017,05,22
3688,2017-05-23,2017,05,23
3689,2017-05-24,2017,05,24
3690,2017-05-25,2017,05,25
3691,2017-05-26,2017,05,26
3692,2017-05-27,2017,05,27
3693,2017-05-28,2017,05,28
3694,2017-05-29,2017,05,29
3695,2017-05-30,2017,05,30
3696,2017-05-31,2017,05,31
3697,2017-06-01,2017,06,01
3698,2017-06-02,2017,06,02
3699,2017-06-03,2017,06,03
3700,2017-06-04,2017,06,04
3701,2017-06-05,2017,06,05
3702,2017-06-06,2017,06,06
3703,2017-06-07,2017,06,07
3704,2017-06-08,2017,06,08
3705,2017-06-09,2017,06,09
3706,2017-06-10,2017,06,10
3707,2017-06-11,2017,06,11
3708,2017-06-12,2017,06,12
3709,2017-06-13,2017,06,13
3710,2017-06-14,2017,06,14
3711,2017-06-15,2017,06,15
3712,2017-06-16,2017,06,16
3713,2017-06-17,2017,06,17
3714,2017-06-18,2017,06,18
3715,2017-06-19,2017,06,19
3716,2017-06-20,2017,06,20
3717,2017-06-21,2017,06,21
3718,2017-06-22,2017,06,22
3719,2017-06-23,2017,06,23
3720,2017-06-24,2017,06,24
3721,2017-06-25,2017,06,25
3722,2017-06-26,2017,06,26
3723,2017-06-27,2017,06,27
3724,2017-06-28,2017,06,28
3725,2017-06-29,2017,06,29
3726,2017-06-30,2017,06,30
3727,2017-07-01,2017,07,01
3728,2017-07-02,2017,07,02
3729,2017-07-03,2017,07,03
3730,2017-07-04,2017,07,04
3731,2017-07-05,2017,07,05
3732,2017-07-06,2017,07,06
3733,2017-07-07,2017,07,07
3734,2017-07-08,2017,07,08
3735,2017-07-09,2017,07,09
3736,2017-07-10,2017,07,10
3737,2017-07-11,2017,07,11
3738,2017-07-12,2017,07,12
3739,2017-07-13,2017,07,13
3740,2017-07-14,2017,07,14
3741,2017-07-15,2017,07,15
3742,2017-07-16,2017,07,16
3743,2017-07-17,2017,07,17
3744,2017-07-18,2017,07,18
3745,2017-07-19,2017,07,19
3746,2017-07-20,2017,07,20
3747,2017-07-21,2017,07,21
3748,2017-07-22,2017,07,22
3749,2017-07-23,2017,07,23
3750,2017-07-24,2017,07,24
3751,2017-07-25,2017,07,25
3752,2017-07-26,2017,07,26
3753,2017-07-27,2017,07,27
3754,2017-07-28,2017,07,28
3755,2017-07-29,2017,07,29
3756,2017-07-30,2017,07,30
3757,2017-07-31,2017,07,31
3758,2017-08-01,2017,08,01
3759,2017-08-02,2017,08,02
3760,2017-08-03,2017,08,03
3761,2017-08-04,2017,08,04
3762,2017-08-05,2017,08,05
3763,2017-08-06,2017,08,06
3764,2017-08-07,2017,08,07
3765,2017-08-08,2017,08,08
3766,2017-08-09,2017,08,09
3767,2017-08-10,2017,08,10
3768,2017-08-11,2017,08,11
3769,2017-08-12,2017,08,12
3770,2017-08-13,2017,08,13
3771,2017-08-14,2017,08,14
3772,2017-08-15,2017,08,15
3773,2017-08-16,2017,08,16
3774,2017-08-17,2017,08,17
3775,2017-08-18,2017,08,18
3776,2017-08-19,2017,08,19
3777,2017-08-20,2017,08,20
3778,2017-08-21,2017,08,21
3779,2017-08-22,2017,08,22
3780,2017-08-23,2017,08,23
3781,2017-08-24,2017,08,24
3782,2017-08-25,2017,08,25
3783,2017-08-26,2017,08,26
3784,2017-08-27,2017,08,27
3785,2017-08-28,2017,08,28
3786,2017-08-29,2017,08,29
3787,2017-08-30,2017,08,30
3788,2017-08-31,2017,08,31
3789,2017-09-01,2017,09,01
3790,2017-09-02,2017,09,02
3791,2017-09-03,2017,09,03
3792,2017-09-04,2017,09,04
3793,2017-09-05,2017,09,05
3794,2017-09-06,2017,09,06
3795,2017-09-07,2017,09,07
3796,2017-09-08,2017,09,08
3797,2017-09-09,2017,09,09
3798,2017-09-10,2017,09,10
3799,2017-09-11,2017,09,11
3800,2017-09-12,2017,09,12
3801,2017-09-13,2017,09,13
3802,2017-09-14,2017,09,14
3803,2017-09-15,2017,09,15
3804,2017-09-16,2017,09,16
3805,2017-09-17,2017,09,17
3806,2017-09-18,2017,09,18
3807,2017-09-19,2017,09,19
3808,2017-09-21,2017,09,21
3809,2017-09-22,2017,09,22
3810,2017-09-23,2017,09,23
3811,2017-09-24,2017,09,24
3812,2017-09-25,2017,09,25
3813,2017-09-26,2017,09,26
3814,2017-09-27,2017,09,27
3815,2017-09-28,2017,09,28
3816,2017-09-29,2017,09,29
3817,2017-10-01,2017,10,01
3818,2017-10-02,2017,10,02
3819,2017-10-03,2017,10,03
3820,2017-10-04,2017,10,04
3821,2017-10-05,2017,10,05
3822,2017-10-06,2017,10,06
3823,2017-10-07,2017,10,07
3824,2017-10-08,2017,10,08
3825,2017-10-09,2017,10,09
3826,2017-10-10,2017,10,10
3827,2017-10-11,2017,10,11
3828,2017-10-12,2017,10,12
3829,2017-10-13,2017,10,13
3830,2017-10-14,2017,10,14
3831,2017-10-15,2017,10,15
3832,2017-10-16,2017,10,16
3833,2017-10-17,2017,10,17
3834,2017-10-18,2017,10,18
3835,2017-10-19,2017,10,19
3836,2017-10-20,2017,10,20
3837,2017-10-21,2017,10,21
3838,2017-10-22,2017,10,22
3839,2017-10-23,2017,10,23
3840,2017-10-24,2017,10,24
3841,2017-10-25,2017,10,25
3842,2017-10-26,2017,10,26
3843,2017-10-27,2017,10,27
3844,2017-10-28,2017,10,28
3845,2017-10-29,2017,10,29
3846,2017-10-30,2017,10,30
3847,2017-10-31,2017,10,31
3848,2017-11-01,2017,11,01
3849,2017-11-03,2017,11,03
3850,2017-11-04,2017,11,04
3851,2017-11-05,2017,11,05
3852,2017-11-06,2017,11,06
3853,2017-11-08,2017,11,08
3854,2017-11-09,2017,11,09
3855,2017-11-10,2017,11,10
3856,2017-11-13,2017,11,13
3857,2017-11-14,2017,11,14
3858,2017-11-15,2017,11,15
3859,2017-11-16,2017,11,16
3860,2017-11-19,2017,11,19
3861,2017-11-20,2017,11,20
3862,2017-11-21,2017,11,21
3863,2017-11-22,2017,11,22
3864,2017-11-23,2017,11,23
3865,2017-11-26,2017,11,26
3866,2017-11-27,2017,11,27
3867,2017-11-29,2017,11,29
3868,2017-12-02,2017,12,02
3869,2017-12-04,2017,12,04
3870,2017-12-05,2017,12,05
3871,2017-12-06,2017,12,06
3872,2017-12-08,2017,12,08
3873,2017-12-11,2017,12,11
3874,2017-12-12,2017,12,12
3875,2017-12-13,2017,12,13
3876,2017-12-19,2017,12,19
3877,2017-12-21,2017,12,21
3878,2017-12-22,2017,12,22
3879,2017-12-25,2017,12,25
3880,2017-12-26,2017,12,26
3881,2017-12-28,2017,12,28
3882,2017-12-29,2017,12,29
3883,2017-12-30,2017,12,30
3884,2018-01-02,2018,01,02
3885,2018-01-03,2018,01,03
3886,2018-01-04,2018,01,04
3887,2018-01-05,2018,01,05
3888,2018-01-07,2018,01,07
3889,2018-01-09,2018,01,09
3890,2018-01-10,2018,01,10
3891,2018-01-11,2018,01,11
3892,2018-01-12,2018,01,12
3893,2018-01-13,2018,01,13
3894,2018-01-15,2018,01,15
3895,2018-01-16,2018,01,16
3896,2018-01-17,2018,01,17
3897,2018-01-23,2018,01,23
3898,2018-01-24,2018,01,24
3899,2018-01-25,2018,01,25
3900,2018-01-28,2018,01,28
3901,2018-01-29,2018,01,29
3902,2018-01-30,2018,01,30
3903,2018-01-31,2018,01,31
3904,2018-02-01,2018,02,01
3905,2018-02-02,2018,02,02
3906,2018-02-03,2018,02,03
3907,2018-02-04,2018,02,04
3908,2018-02-05,2018,02,05
3909,2018-02-06,2018,02,06
3910,2018-02-07,2018,02,07
3911,2018-02-08,2018,02,08
3912,2018-02-09,2018,02,09
3913,2018-02-10,2018,02,10
3914,2018-02-12,2018,02,12
3915,2018-02-13,2018,02,13
3916,2018-02-14,2018,02,14
3917,2018-02-15,2018,02,15
3918,2018-02-17,2018,02,17
3919,2018-02-18,2018,02,18
3920,2018-02-19,2018,02,19
3921,2018-02-20,2018,02,20
3922,2018-02-21,2018,02,21
3923,2018-02-22,2018,02,22
3924,2018-02-23,2018,02,23
3925,2018-02-24,2018,02,24
3926,2018-02-25,2018,02,25
3927,2018-02-26,2018,02,26
3928,2018-02-27,2018,02,27
3929,2018-02-28,2018,02,28
3930,2018-03-02,2018,03,02
3931,2018-03-03,2018,03,03
3932,2018-03-04,2018,03,04
3933,2018-03-05,2018,03,05
3934,2018-03-06,2018,03,06
3935,2018-03-07,2018,03,07
3936,2018-03-08,2018,03,08
3937,2018-03-10,2018,03,10
3938,2018-03-11,2018,03,11
3939,2018-03-12,2018,03,12
3940,2018-03-13,2018,03,13
3941,2018-03-14,2018,03,14
3942,2018-03-15,2018,03,15
3943,2018-03-16,2018,03,16
3944,2018-03-17,2018,03,17
3945,2018-03-20,2018,03,20
3946,2018-03-21,2018,03,21
3947,2018-03-22,2018,03,22
3948,2018-03-23,2018,03,23
3949,2018-03-24,2018,03,24
3950,2018-03-25,2018,03,25
3951,2018-03-26,2018,03,26
3952,2018-03-27,2018,03,27
3953,2018-03-28,2018,03,28
3954,2018-03-29,2018,03,29
3955,2018-03-30,2018,03,30
3956,2018-03-31,2018,03,31
3957,2018-04-01,2018,04,01
3958,2018-04-02,2018,04,02
3959,2018-04-03,2018,04,03
3960,2018-04-04,2018,04,04
3961,2018-04-05,2018,04,05
3962,2018-04-06,2018,04,06
3963,2018-04-07,2018,04,07
3964,2018-04-08,2018,04,08
3965,2018-04-09,2018,04,09
3966,2018-04-10,2018,04,10
3967,2018-04-11,2018,04,11
3968,2018-04-12,2018,04,12
3969,2018-04-13,2018,04,13
3970,2018-04-14,2018,04,14
3971,2018-04-15,2018,04,15
3972,2018-04-16,2018,04,16
3973,2018-04-17,2018,04,17
3974,2018-04-18,2018,04,18
3975,2018-04-19,2018,04,19
3976,2018-04-20,2018,04,20
3977,2018-04-21,2018,04,21
3978,2018-04-22,2018,04,22
3979,2018-04-23,2018,04,23
3980,2018-04-24,2018,04,24
3981,2018-04-25,2018,04,25
3982,2018-04-26,2018,04,26
3983,2018-04-27,2018,04,27
3984,2018-04-28,2018,04,28
3985,2018-04-29,2018,04,29
3986,2018-04-30,2018,04,30
3987,2018-05-01,2018,05,01
3988,2018-05-02,2018,05,02
3989,2018-05-03,2018,05,03
3990,2018-05-04,2018,05,04
3991,2018-05-05,2018,05,05
3992,2018-05-06,2018,05,06
3993,2018-05-07,2018,05,07
3994,2018-05-08,2018,05,08
3995,2018-05-09,2018,05,09
3996,2018-05-10,2018,05,10
3997,2018-05-11,2018,05,11
3998,2018-05-12,2018,05,12
3999,2018-05-13,2018,05,13
4000,2018-05-14,2018,05,14
4001,2018-05-15,2018,05,15
4002,2018-05-16,2018,05,16
4003,2018-05-17,2018,05,17
4004,2018-05-18,2018,05,18
4005,2018-05-19,2018,05,19
4006,2018-05-20,2018,05,20
4007,2018-05-21,2018,05,21
4008,2018-05-22,2018,05,22
4009,2018-05-23,2018,05,23
4010,2018-05-24,2018,05,24
4011,2018-05-25,2018,05,25
4012,2018-05-26,2018,05,26
4013,2018-05-27,2018,05,27
4014,2018-05-28,2018,05,28
4015,2018-05-29,2018,05,29
4016,2018-05-30,2018,05,30
4017,2018-05-31,2018,05,31
4018,2018-06-01,2018,06,01
4019,2018-06-02,2018,06,02
4020,2018-06-03,2018,06,03
4021,2018-06-04,2018,06,04
4022,2018-06-05,2018,06,05
4023,2018-06-06,2018,06,06
4024,2018-06-07,2018,06,07
4025,2018-06-08,2018,06,08
4026,2018-06-09,2018,06,09
4027,2018-06-10,2018,06,10
4028,2018-06-11,2018,06,11
4029,2018-06-12,2018,06,12
4030,2018-06-13,2018,06,13
4031,2018-06-14,2018,06,14
4032,2018-06-15,2018,06,15
4033,2018-06-16,2018,06,16
4034,2018-06-17,2018,06,17
4035,2018-06-18,2018,06,18
4036,2018-06-19,2018,06,19
4037,2018-06-20,2018,06,20
4038,2018-06-21,2018,06,21
4039,2018-06-22,2018,06,22
4040,2018-06-23,2018,06,23
4041,2018-06-24,2018,06,24
4042,2018-06-25,2018,06,25
4043,2018-06-26,2018,06,26
4044,2018-06-27,2018,06,27
4045,2018-06-28,2018,06,28
4046,2018-06-29,2018,06,29
4047,2018-06-30,2018,06,30
4048,2018-07-01,2018,07,01
4049,2018-07-02,2018,07,02
4050,2018-07-03,2018,07,03
4051,2018-07-04,2018,07,04
4052,2018-07-05,2018,07,05
4053,2018-07-06,2018,07,06
4054,2018-07-07,2018,07,07
4055,2018-07-08,2018,07,08
4056,2018-07-09,2018,07,09
4057,2018-07-10,2018,07,10
4058,2018-07-11,2018,07,11
4059,2018-07-12,2018,07,12
4060,2018-07-13,2018,07,13
4061,2018-07-14,2018,07,14
4062,2018-07-15,2018,07,15
4063,2018-07-16,2018,07,16
4064,2018-07-17,2018,07,17
4065,2018-07-18,2018,07,18
4066,2018-07-19,2018,07,19
4067,2018-07-20,2018,07,20
4068,2018-07-21,2018,07,21
4069,2018-07-22,2018,07,22
4070,2018-07-23,2018,07,23
4071,2018-07-24,2018,07,24
4072,2018-07-25,2018,07,25
4073,2018-07-26,2018,07,26
4074,2018-07-27,2018,07,27
4075,2018-07-28,2018,07,28
4076,2018-07-29,2018,07,29
4077,2018-07-30,2018,07,30
4078,2018-07-31,2018,07,31
4079,2018-08-01,2018,08,01
4080,2018-08-02,2018,08,02
4081,2018-08-03,2018,08,03
4082,2018-08-04,2018,08,04
4083,2018-08-05,2018,08,05
4084,2018-08-06,2018,08,06
4085,2018-08-07,2018,08,07
4086,2018-08-08,2018,08,08
4087,2018-08-09,2018,08,09
4088,2018-08-10,2018,08,10
4089,2018-08-11,2018,08,11
4090,2018-08-12,2018,08,12
4091,2018-08-13,2018,08,13
4092,2018-08-14,2018,08,14
4093,2018-08-15,2018,08,15
4094,2018-08-16,2018,08,16
4095,2018-08-17,2018,08,17
4096,2018-08-18,2018,08,18
4097,2018-08-19,2018,08,19
4098,2018-08-20,2018,08,20
4099,2018-08-21,2018,08,21
4100,2018-08-22,2018,08,22
4101,2018-08-23,2018,08,23
4102,2018-08-24,2018,08,24
4103,2018-08-25,2018,08,25
4104,2018-08-26,2018,08,26
4105,2018-08-27,2018,08,27
4106,2018-08-28,2018,08,28
4107,2018-08-29,2018,08,29
4108,2018-08-30,2018,08,30
4109,2018-08-31,2018,08,31
4110,2018-09-01,2018,09,01
4111,2018-09-02,2018,09,02
4112,2018-09-03,2018,09,03
4113,2018-09-04,2018,09,04
4114,2018-09-05,2018,09,05
4115,2018-09-06,2018,09,06
4116,2018-09-07,2018,09,07
4117,2018-09-08,2018,09,08
4118,2018-09-09,2018,09,09
4119,2018-09-10,2018,09,10
4120,2018-09-11,2018,09,11
4121,2018-09-12,2018,09,12
4122,2018-09-13,2018,09,13
4123,2018-09-14,2018,09,14
4124,2018-09-15,2018,09,15
4125,2018-09-16,2018,09,16
4126,2018-09-17,2018,09,17
4127,2018-09-18,2018,09,18
4128,2018-09-19,2018,09,19
4129,2018-09-20,2018,09,20
4130,2018-09-21,2018,09,21
4131,2018-09-22,2018,09,22
4132,2018-09-23,2018,09,23
4133,2018-09-24,2018,09,24
4134,2018-09-25,2018,09,25
4135,2018-09-26,2018,09,26
4136,2018-09-27,2018,09,27
4137,2018-09-28,2018,09,28
4138,2018-09-29,2018,09,29
4139,2018-09-30,2018,09,30
4140,2018-10-01,2018,10,01
4141,2018-10-02,2018,10,02
4142,2018-10-03,2018,10,03
4143,2018-10-04,2018,10,04
4144,2018-10-05,2018,10,05
4145,2018-10-06,2018,10,06
4146,2018-10-07,2018,10,07
4147,2018-10-08,2018,10,08
4148,2018-10-09,2018,10,09
4149,2018-10-10,2018,10,10
4150,2018-10-11,2018,10,11
4151,2018-10-14,2018,10,14
4152,2018-10-15,2018,10,15
4153,2018-10-16,2018,10,16
4154,2018-10-17,2018,10,17
4155,2018-10-18,2018,10,18
4156,2018-10-19,2018,10,19
4157,2018-10-20,2018,10,20
4158,2018-10-21,2018,10,21
4159,2018-10-22,2018,10,22
4160,2018-10-23,2018,10,23
4161,2018-10-24,2018,10,24
4162,2018-10-25,2018,10,25
4163,2018-10-26,2018,10,26
4164,2018-10-27,2018,10,27
4165,2018-10-28,2018,10,28
4166,2018-10-29,2018,10,29
4167,2018-10-30,2018,10,30
4168,2018-10-31,2018,10,31
